path;score;n;leading;trailing;inner_missing;gaps;missing_rows;best_run;valid_fraction;Group
Exports/Daten_Raw_Clean\Zikzak\Probant28_Zikzak58_Zikzak58.csv;0.0;811;0;0;0;0;0;811;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant28_Zikzak59_Zikzak59.csv;0.0;804;0;0;0;0;0;804;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant28_Zikzak60_Zikzak60.csv;0.0;764;0;0;0;0;0;764;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant28_Zikzak61_Zikzak61.csv;0.0;759;0;0;0;0;0;759;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant29_Zikzak57_Zikzak57.csv;0.0;741;0;0;0;0;0;741;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant29_Zikzak58_Zikzak58.csv;0.0;695;0;0;0;0;0;695;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant29_Zikzak59_Zikzak59.csv;0.0;778;0;0;0;0;0;778;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant29_Zikzak60_Zikzak60.csv;0.0;745;0;0;0;0;0;745;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant29_Zikzak61_Zikzak61.csv;0.0;695;0;0;0;0;0;695;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant2_Zikzak01_Zikzak01.csv;0.0;973;0;0;0;0;0;973;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant2_Zikzak02_Zikzak02.csv;0.0;698;0;0;0;0;0;698;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant2_Zikzak03_Zikzak03.csv;0.0;677;0;0;0;0;0;677;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant2_Zikzak04_Zikzak04.csv;0.0;635;0;0;0;0;0;635;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant2_Zikzak05_Zikzak05.csv;0.0;585;0;0;0;0;0;585;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant30_Zikzak57_Zikzak57.csv;0.0;966;0;0;0;0;0;966;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant30_Zikzak58_Zikzak58.csv;0.0;1041;0;0;0;0;0;1041;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant30_Zikzak59_Zikzak59.csv;0.0;1040;0;0;0;0;0;1040;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant30_Zikzak60_Zikzak60.csv;0.0;1009;0;0;0;0;0;1009;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant30_Zikzak61_Zikzak61.csv;0.0;1074;0;0;0;0;0;1074;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant31_Zikzak57_Zikzak57.csv;0.0;779;0;0;0;0;0;779;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant31_Zikzak58_Zikzak58.csv;0.0;762;0;0;0;0;0;762;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant31_Zikzak59_Zikzak59.csv;0.0;663;0;0;0;0;0;663;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant31_Zikzak60_Zikzak60.csv;0.0;659;0;0;0;0;0;659;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant31_Zikzak61_Zikzak61.csv;0.0;664;0;0;0;0;0;664;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant32_Zikzak57_Zikzak57.csv;0.0;741;0;0;0;0;0;741;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant32_Zikzak58_Zikzak58.csv;0.0;749;0;0;0;0;0;749;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant32_Zikzak59_Zikzak59.csv;0.0;742;0;0;0;0;0;742;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant32_Zikzak60_Zikzak60.csv;0.0;666;0;0;0;0;0;666;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant32_Zikzak61_Zikzak61.csv;0.0;676;0;0;0;0;0;676;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant33_Zikzak57_Zikzak57.csv;0.0;746;0;0;0;0;0;746;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant33_Zikzak58_Zikzak58.csv;0.0;741;0;0;0;0;0;741;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant33_Zikzak59_Zikzak59.csv;0.0;702;0;0;0;0;0;702;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant33_Zikzak60_Zikzak60.csv;0.0;688;0;0;0;0;0;688;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant33_Zikzak61_Zikzak61.csv;0.0;686;0;0;0;0;0;686;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant34_Zikzak57_Zikzak57.csv;0.0;879;0;0;0;0;0;879;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant34_Zikzak58_Zikzak58.csv;0.0;824;0;0;0;0;0;824;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant34_Zikzak59_Zikzak59.csv;0.0;672;0;0;0;0;0;672;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant34_Zikzak60_Zikzak60.csv;0.0;578;0;0;0;0;0;578;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant34_Zikzak61_Zikzak61.csv;0.0;612;0;0;0;0;0;612;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant36_Zikzak57_Zikzak57.csv;0.0;834;0;0;0;0;0;834;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant36_Zikzak58_Zikzak58.csv;0.0;810;0;0;0;0;0;810;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant36_Zikzak59_Zikzak59.csv;0.0;762;0;0;0;0;0;762;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant36_Zikzak60_Zikzak60.csv;0.0;689;0;0;0;0;0;689;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant36_Zikzak61_Zikzak61.csv;0.0;697;0;0;0;0;0;697;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant37_Zikzak57_Zikzak57.csv;0.0;822;0;0;0;0;0;822;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant37_Zikzak58_Zikzak58.csv;0.0;773;0;0;0;0;0;773;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant37_Zikzak59_Zikzak59.csv;0.0;765;0;0;0;0;0;765;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant37_Zikzak60_Zikzak60.csv;0.0;769;0;0;0;0;0;769;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant37_Zikzak61_Zikzak61.csv;0.0;643;0;0;0;0;0;643;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant38_Zikzak57_Zikzak57.csv;0.0;439;0;0;0;0;0;439;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant38_Zikzak58_Zikzak58.csv;0.0;449;0;0;0;0;0;449;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant38_Zikzak59_Zikzak59.csv;0.0;521;0;0;0;0;0;521;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant38_Zikzak60_Zikzak60.csv;0.0;500;0;0;0;0;0;500;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant38_Zikzak61_Zikzak61.csv;0.0;489;0;0;0;0;0;489;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant39_Zikzak58_Zikzak58.csv;0.0;333;0;0;0;0;0;333;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant39_Zikzak59_Zikzak59.csv;0.0;325;0;0;0;0;0;325;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant39_Zikzak60_Zikzak60.csv;0.0;343;0;0;0;0;0;343;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant39_Zikzak61_Zikzak61.csv;0.0;325;0;0;0;0;0;325;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant39_Zikzak62_Zikzak62.csv;0.0;302;0;0;0;0;0;302;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant3_Zikzak06_Zikzak06.csv;0.0;1191;0;0;0;0;0;1191;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant3_Zikzak07_Zikzak07.csv;0.0;808;0;0;0;0;0;808;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant3_Zikzak08_Zikzak08.csv;0.0;850;0;0;0;0;0;850;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant3_Zikzak09_Zikzak09.csv;0.0;833;0;0;0;0;0;833;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant3_Zikzak10_Zikzak10.csv;0.0;879;0;0;0;0;0;879;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant4_Zikzak07_Zikzak07.csv;0.0;1019;0;0;0;0;0;1019;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant4_Zikzak08_Zikzak08.csv;0.0;1023;0;0;0;0;0;1023;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant4_Zikzak09_Zikzak09.csv;0.0;931;0;0;0;0;0;931;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant4_Zikzak10_Zikzak10.csv;0.0;989;0;0;0;0;0;989;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant5_Zikzak06_Zikzak06.csv;0.0;1009;0;0;0;0;0;1009;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant5_Zikzak07_Zikzak07.csv;0.0;866;0;0;0;0;0;866;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant5_Zikzak08_Zikzak08.csv;0.0;815;0;0;0;0;0;815;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant5_Zikzak09_Zikzak09.csv;0.0;701;0;0;0;0;0;701;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant5_Zikzak10_Zikzak10.csv;0.0;670;0;0;0;0;0;670;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant6_Zikzak07_Zikzak07.csv;0.0;1152;0;0;0;0;0;1152;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant6_Zikzak08_Zikzak08.csv;0.0;1189;0;0;0;0;0;1189;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant6_Zikzak09_Zikzak09.csv;0.0;1158;0;0;0;0;0;1158;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant6_Zikzak10_Zikzak10.csv;0.0;1106;0;0;0;0;0;1106;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant7_Zikzak06_Zikzak06.csv;0.0;1071;0;0;0;0;0;1071;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant7_Zikzak07_Zikzak07.csv;0.0;1316;0;0;0;0;0;1316;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant7_Zikzak08_Zikzak08.csv;0.0;1634;0;0;0;0;0;1634;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant7_Zikzak09_Zikzak09.csv;0.0;1456;0;0;0;0;0;1456;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant7_Zikzak10_Zikzak10.csv;0.0;1592;0;0;0;0;0;1592;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant8_Zikzak11_Zikzak11.csv;0.0;778;0;0;0;0;0;778;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant8_Zikzak12_Zikzak12.csv;0.0;683;0;0;0;0;0;683;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant8_Zikzak13_Zikzak13.csv;0.0;563;0;0;0;0;0;563;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant8_Zikzak14_Zikzak14.csv;0.0;715;0;0;0;0;0;715;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant8_Zikzak15_Zikzak15.csv;0.0;705;0;0;0;0;0;705;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant9_Zikzak11_Zikzak11.csv;0.0;831;0;0;0;0;0;831;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant9_Zikzak12_Zikzak12.csv;0.0;822;0;0;0;0;0;822;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant9_Zikzak13_Zikzak13.csv;0.0;657;0;0;0;0;0;657;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant9_Zikzak14_Zikzak14.csv;0.0;638;0;0;0;0;0;638;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant9_Zikzak15_Zikzak15.csv;0.0;649;0;0;0;0;0;649;1.0;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant6_Zikzak06_Zikzak06.csv;65.572;1606;0;0;1;1;1;1034;0.9993773349937733;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant17_Zikzak36_Zikzak36.csv;130.388;736;0;0;2;2;2;348;0.9972826086956522;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant19_Zikzak47_Zikzak47.csv;370.201;737;0;0;6;4;6;536;0.9918588873812755;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant35_Zikzak61_Zikzak61.csv;8830.661;763;0;0;148;69;148;102;0.8060288335517694;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant35_Zikzak57_Zikzak57.csv;9340.714;794;0;0;158;65;158;80;0.801007556675063;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant35_Zikzak58_Zikzak58.csv;11255.673;707;0;0;193;64;193;34;0.727015558698727;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant35_Zikzak60_Zikzak60.csv;14350.741;838;0;0;246;82;246;97;0.7064439140811456;zikzak
Exports/Daten_Raw_Clean\Zikzak\Probant35_Zikzak59_Zikzak59.csv;14670.732;800;0;0;254;70;254;68;0.6825;zikzak
Exports/Daten_Raw_Clean\Gewicht\Probant10_Gewicht13_Gewicht13.csv;0.0;308;0;0;0;0;0;308;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant10_Gewicht14_Gewicht14.csv;0.0;325;0;0;0;0;0;325;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant10_Gewicht15_Gewicht15.csv;0.0;337;0;0;0;0;0;337;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant11_Gewicht12_Gewicht12.csv;0.0;388;0;0;0;0;0;388;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant11_Gewicht13_Gewicht13.csv;0.0;376;0;0;0;0;0;376;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant11_Gewicht14_Gewicht14.csv;0.0;302;0;0;0;0;0;302;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant11_Gewicht15_Gewicht15.csv;0.0;319;0;0;0;0;0;319;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant12_Gewicht11_Gewicht11.csv;0.0;322;0;0;0;0;0;322;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant12_Gewicht12_Gewicht12.csv;0.0;390;0;0;0;0;0;390;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant12_Gewicht14_Gewicht14.csv;0.0;344;0;0;0;0;0;344;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant12_Gewicht15_Gewicht15.csv;0.0;422;0;0;0;0;0;422;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant13_Gewicht17_Gewicht17.csv;0.0;369;0;0;0;0;0;369;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant13_Gewicht18_Gewicht18.csv;0.0;316;0;0;0;0;0;316;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant13_Gewicht19_Gewicht19.csv;0.0;388;0;0;0;0;0;388;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant13_Gewicht20_Gewicht20.csv;0.0;349;0;0;0;0;0;349;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht21_Gewicht21.csv;0.0;331;0;0;0;0;0;331;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht22_Gewicht22.csv;0.0;325;0;0;0;0;0;325;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht23_Gewicht23.csv;0.0;326;0;0;0;0;0;326;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht24_Gewicht24.csv;0.0;300;0;0;0;0;0;300;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant14_Gewicht25_Gewicht25.csv;0.0;310;0;0;0;0;0;310;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht27_Gewicht27.csv;0.0;278;0;0;0;0;0;278;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht28_Gewicht28.csv;0.0;356;0;0;0;0;0;356;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht29_Gewicht29.csv;0.0;291;0;0;0;0;0;291;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant15_Gewicht31_Gewicht31.csv;0.0;279;0;0;0;0;0;279;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht33_Gewicht33.csv;0.0;536;0;0;0;0;0;536;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant16_Gewicht36_Gewicht36.csv;0.0;491;0;0;0;0;0;491;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht37_Gewicht37.csv;0.0;358;0;0;0;0;0;358;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht38_Gewicht38.csv;0.0;301;0;0;0;0;0;301;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht39_Gewicht39.csv;0.0;285;0;0;0;0;0;285;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant17_Gewicht40_Gewicht40.csv;0.0;317;0;0;0;0;0;317;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht47_Gewicht47.csv;0.0;583;0;0;0;0;0;583;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht48_Gewicht48.csv;0.0;378;0;0;0;0;0;378;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht49_Gewicht49.csv;0.0;562;0;0;0;0;0;562;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht51_Gewicht51.csv;0.0;400;0;0;0;0;0;400;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant19_Gewicht52_Gewicht52.csv;0.0;429;0;0;0;0;0;429;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant1_Gewicht18_Gewicht18.csv;0.0;485;0;0;0;0;0;485;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant1_Gewicht21_Gewicht21.csv;0.0;534;0;0;0;0;0;534;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht54_Gewicht54.csv;0.0;355;0;0;0;0;0;355;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht56_Gewicht56.csv;0.0;319;0;0;0;0;0;319;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant20_Gewicht57_Gewicht57.csv;0.0;277;0;0;0;0;0;277;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht62_Gewicht62.csv;0.0;314;0;0;0;0;0;314;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht63_Gewicht63.csv;0.0;357;0;0;0;0;0;357;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant21_Gewicht66_Gewicht66.csv;0.0;238;0;0;0;0;0;238;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht62_Gewicht62.csv;0.0;354;0;0;0;0;0;354;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant22_Gewicht63_Gewicht63.csv;0.0;373;0;0;0;0;0;373;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht59_Gewicht59.csv;0.0;379;0;0;0;0;0;379;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht60_Gewicht60.csv;0.0;288;0;0;0;0;0;288;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht61_Gewicht61.csv;0.0;294;0;0;0;0;0;294;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht62_Gewicht62.csv;0.0;281;0;0;0;0;0;281;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant23_Gewicht63_Gewicht63.csv;0.0;310;0;0;0;0;0;310;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht59_Gewicht59.csv;0.0;362;0;0;0;0;0;362;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht60_Gewicht60.csv;0.0;245;0;0;0;0;0;245;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht61_Gewicht61.csv;0.0;247;0;0;0;0;0;247;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht62_Gewicht62.csv;0.0;268;0;0;0;0;0;268;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant24_Gewicht63_Gewicht63.csv;0.0;265;0;0;0;0;0;265;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant25_Gewicht64_Gewicht64.csv;0.0;323;0;0;0;0;0;323;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht60_Gewicht60.csv;0.0;306;0;0;0;0;0;306;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht61_Gewicht61.csv;0.0;257;0;0;0;0;0;257;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant26_Gewicht62_Gewicht62.csv;0.0;254;0;0;0;0;0;254;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht59_Gewicht59.csv;0.0;259;0;0;0;0;0;259;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht61_Gewicht61.csv;0.0;245;0;0;0;0;0;245;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant27_Gewicht63_Gewicht63.csv;0.0;243;0;0;0;0;0;243;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht59_Gewicht59.csv;0.0;386;0;0;0;0;0;386;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht60_Gewicht60.csv;0.0;389;0;0;0;0;0;389;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht62_Gewicht62.csv;0.0;390;0;0;0;0;0;390;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant28_Gewicht63_Gewicht63.csv;0.0;354;0;0;0;0;0;354;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht59_Gewicht59.csv;0.0;254;0;0;0;0;0;254;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht60_Gewicht60.csv;0.0;251;0;0;0;0;0;251;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht61_Gewicht61.csv;0.0;275;0;0;0;0;0;275;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht62_Gewicht62.csv;0.0;266;0;0;0;0;0;266;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant29_Gewicht63_Gewicht63.csv;0.0;289;0;0;0;0;0;289;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht02_Gewicht02.csv;0.0;346;0;0;0;0;0;346;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht03_Gewicht03.csv;0.0;341;0;0;0;0;0;341;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht04_Gewicht04.csv;0.0;350;0;0;0;0;0;350;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant2_Gewicht05_Gewicht05.csv;0.0;330;0;0;0;0;0;330;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht59_Gewicht59.csv;0.0;374;0;0;0;0;0;374;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht60_Gewicht60.csv;0.0;374;0;0;0;0;0;374;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht61_Gewicht61.csv;0.0;352;0;0;0;0;0;352;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht62_Gewicht62.csv;0.0;388;0;0;0;0;0;388;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant30_Gewicht63_Gewicht63.csv;0.0;361;0;0;0;0;0;361;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht60_Gewicht60.csv;0.0;249;0;0;0;0;0;249;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht61_Gewicht61.csv;0.0;236;0;0;0;0;0;236;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht62_Gewicht62.csv;0.0;237;0;0;0;0;0;237;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant31_Gewicht63_Gewicht63.csv;0.0;233;0;0;0;0;0;233;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht59_Gewicht59.csv;0.0;267;0;0;0;0;0;267;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht60_Gewicht60.csv;0.0;258;0;0;0;0;0;258;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht62_Gewicht62.csv;0.0;238;0;0;0;0;0;238;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant32_Gewicht63_Gewicht63.csv;0.0;258;0;0;0;0;0;258;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht60_Gewicht60.csv;0.0;300;0;0;0;0;0;300;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht61_Gewicht61.csv;0.0;273;0;0;0;0;0;273;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht62_Gewicht62.csv;0.0;282;0;0;0;0;0;282;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht63_Gewicht63.csv;0.0;274;0;0;0;0;0;274;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant33_Gewicht64_Gewicht64.csv;0.0;270;0;0;0;0;0;270;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht59_Gewicht59.csv;0.0;273;0;0;0;0;0;273;1.0;gewicht
Exports/Daten_Raw_Clean\Gewicht\Probant34_Gewicht60_Gewicht60.csv;0.0;264;0;0;0;0;0;264;1.0;gewicht
